respondent_id,h1n1_vaccine,seasonal_vaccine
31162,0.25033758175482235,0.6780586583728712
31163,0.22950955251085117,0.20640227987463888
31164,0.13399081418412315,0.5269001972507196
31165,0.09115830667263676,0.13018960550441572
31166,0.04931786916641872,0.242882918319601
31167,0.03930235528478682,0.1301033941883427
31168,0.5410935486585274,0.8219964834130746
31169,0.03857665579253023,0.43760845474700666
31170,0.06450664682550489,0.1473228001329267
31171,0.10486269570707829,0.14111101349565208
31172,0.8467780836011319,0.8803038500549772
31173,0.3163072258066889,0.8628217708967267
31174,0.13158208063043564,0.09899426798849527
31175,0.05970766108211294,0.16903257900561008
31176,0.7042771608411666,0.38333710149373845
31177,0.10263147618848767,0.755923529071578
31178,0.22749804202407523,0.9315854275323325
31179,0.09176796103193482,0.8330126322598121
31180,0.11719552772217598,0.5485411973872928
31181,0.3049408903255545,0.5595175210138504
31182,0.05846969079095885,0.5334173286780555
31183,0.18184815187700412,0.34615295974034066
31184,0.008102552751308096,0.016531247682637414
31185,0.06104724275990696,0.26029250881258087
31186,0.1916774703679241,0.6541638506159613
31187,0.06285533825547614,0.056169912059404144
31188,0.05248911920898381,0.08329645996796842
31189,0.10326005914086482,0.29347605338145855
31190,0.15094742779672246,0.18773646492586063
31191,0.355214873564023,0.4481152191244952
31192,0.10244374424183457,0.2464257012063032
31193,0.03584949817853057,0.26997122210642577
31194,0.07390234243227985,0.22233737071412624
31195,0.2811384159846892,0.1991879630511466
31196,0.2945976902244141,0.6588690301689263
31197,0.023252779330773483,0.1626300778795916
31198,0.038195545321944614,0.06807488456387836
31199,0.13526019985953572,0.46788854274584674
31200,0.13620317530647388,0.515579620989349
31201,0.047642881753736294,0.09443031211406104
31202,0.18096374280373573,0.8151756472303261
31203,0.04488003925738839,0.06900101597906179
31204,0.03982371110030295,0.07718948723124525
31205,0.033594175611902574,0.9645287210475529
31206,0.02643306333278571,0.19913203797066317
31207,0.05905080745674021,0.24662418538441933
31208,0.43161108497761885,0.8913055977134992
31209,0.346499452268046,0.6403626435538752
31210,0.33429375072034406,0.827108530806969
31211,0.117553523321738,0.11917019933479707
31212,0.04466645754290317,0.29778173182173645
31213,0.0848542256761164,0.35746231202616163
31214,0.09917053577752839,0.20691031375576535
31215,0.026810804078520094,0.7162003556058122
31216,0.055935074003164775,0.11032231782475153
31217,0.045281053410130494,0.8515967918671103
31218,0.4126427001157648,0.8141396536525903
31219,0.6776146673241548,0.8860193267424538
31220,0.0791977561627438,0.2679397216981807
31221,0.12720833928439892,0.44928660357344385
31222,0.06612670177284083,0.5591684222128585
31223,0.13181311876712234,0.34231395013405663
31224,0.03098949197684095,0.7217409318890119
31225,0.015536240705136893,0.08248556969189659
31226,0.19177526231901323,0.9051676263848965
31227,0.0666177139890294,0.2115021068051759
31228,0.2162022191418698,0.23998089658752522
31229,0.2842033253150345,0.7109283738201495
31230,0.035949451429042795,0.1821870800834928
31231,0.06429805135189581,0.117717841288365
31232,0.015951816160498608,0.829380482903658
31233,0.6383977805884514,0.788328410919953
31234,0.5166925648357102,0.9381566606462403
31235,0.6159867196884545,0.7178011163766471
31236,0.4059556414294217,0.8467305771752884
31237,0.11780219513821177,0.5035463766227205
31238,0.4057572584419701,0.9239942670602047
31239,0.7298921572587127,0.458622054986451
31240,0.3296090835424297,0.5761601795227719
31241,0.2606113521833158,0.45745625189424366
31242,0.032347872252684304,0.09698107169893272
31243,0.036624887849381865,0.6133750482521095
31244,0.5088075143963652,0.693729008305839
31245,0.2008358367420646,0.4172108038823193
31246,0.020529077348355313,0.19383470582031004
31247,0.03360263569695992,0.6530716851141688
31248,0.43143197313837106,0.7360049511805162
31249,0.058626740029208306,0.14144340442968523
31250,0.32901728791024515,0.7976526690340281
31251,0.6510267947190547,0.9431627317411894
31252,0.16038102441363042,0.12216660308667118
31253,0.22990299888863955,0.9325523983003997
31254,0.27109537795131466,0.29952740031894254
31255,0.25869871637737424,0.30318958576486543
31256,0.03523016134869161,0.24183360792791567
31257,0.06917114279708589,0.2827118376974491
31258,0.11699601435648233,0.1092877474579098
31259,0.13813870484258417,0.9122098204048086
31260,0.027408222427661978,0.06880585453685155
31261,0.03532221281292909,0.21838815628176894
31262,0.770833712194512,0.8705734214476435
31263,0.17312297289511516,0.1917770407062456
31264,0.02946291349984825,0.14012320725455002
31265,0.4133123353174069,0.4640316555006667
31266,0.04445769981292894,0.06398776891540549
31267,0.08730459655090587,0.8796095553937674
31268,0.6894909916406176,0.9091241465709881
31269,0.17341192668510846,0.38212928218122366
31270,0.17046443688479532,0.8192169516346124
31271,0.03902862859831212,0.14369772471712017
31272,0.8034410130605466,0.8200854211929872
31273,0.20103462254866913,0.35239575959745506
31274,0.23394944960979572,0.6761482184418474
31275,0.03458741658438453,0.05171786297135005
31276,0.05172867525658266,0.9463991708633506
31277,0.11680544229121413,0.18657297778495288
31278,0.08266851576220112,0.5074840621293553
31279,0.027577326513756443,0.10431593682898416
31280,0.13118676873816718,0.8420390620820685
31281,0.055356571260161545,0.05908007901193276
31282,0.20273115374951617,0.571715423967853
31283,0.03135682412020661,0.23193284370893325
31284,0.037615674155087736,0.17977139690968144
31285,0.025375057631053074,0.9253354164575083
31286,0.35887053846227146,0.41821070779342606
31287,0.17460980393507752,0.7913837503488923
31288,0.060514997700402244,0.17789332732922664
31289,0.07698327882949213,0.7007536789597134
31290,0.014591495550820935,0.10395605791552348
31291,0.059566847108142286,0.08146474137507154
31292,0.056913822627291825,0.8912734262959772
31293,0.07587177981172633,0.593632584832363
31294,0.778145191653083,0.9183976503394906
31295,0.05077747417147416,0.21476584861027756
31296,0.20286987769190482,0.3016793014232736
31297,0.06333722327233625,0.9512789283544065
31298,0.14124088942836893,0.943477795301853
31299,0.564978641926161,0.4302683546535632
31300,0.241637492735341,0.8012119424340259
31301,0.8336767750938653,0.8379893940101111
31302,0.024527663426405662,0.4947164606540222
31303,0.06292878542227816,0.12337431186923917
31304,0.039304369243870145,0.39327508888068624
31305,0.1902260028592369,0.7005673590284957
31306,0.09703108099428742,0.5163535157701961
31307,0.013658548464199179,0.035279000523804636
31308,0.5245310724079654,0.523660795504684
31309,0.05176324597547278,0.6815638726390926
31310,0.2342128443304655,0.6096953261860755
31311,0.2408551848941688,0.2378618792981436
31312,0.18826147334674126,0.7738558600875812
31313,0.11668294131823148,0.12842338181613352
31314,0.16949112264269328,0.41175422784280874
31315,0.2619669182947241,0.37378699760340445
31316,0.11643548584726975,0.1835791611822359
31317,0.05709916315343518,0.06540413236560445
31318,0.17370554976145947,0.47320877229167163
31319,0.1241429330489195,0.5960028242240908
31320,0.04587286582077217,0.8998684167323842
31321,0.11449548800836448,0.11754565081799563
31322,0.8125010380918332,0.9255880755993132
31323,0.753856934983755,0.882279119674133
31324,0.035375039177274005,0.13318852459428912
31325,0.2787827946376454,0.5011114295014796
31326,0.8192746181068322,0.8897459468443913
31327,0.03429066179452892,0.40814389605376195
31328,0.9391386960169926,0.9708707374578878
31329,0.02467547014458599,0.6815642248023754
31330,0.024063608759144775,0.043749582222203515
31331,0.12127512288387501,0.3868502881455857
31332,0.305990853463362,0.8299651398958432
31333,0.41038056994410815,0.662145283025892
31334,0.31857620902752803,0.19406840424740596
31335,0.08143562646012624,0.23513836895998336
31336,0.14608653268265182,0.48016947519110087
31337,0.07191211698951162,0.1798904908921402
31338,0.02792556106746939,0.172206123110905
31339,0.10803558858861315,0.8475706764808049
31340,0.07231076686191203,0.17993156458153053
31341,0.12943267558346352,0.631924774327006
31342,0.08584150916509327,0.28156723615515233
31343,0.11555465779613626,0.6153265902496101
31344,0.6727979814595153,0.5994920402446781
31345,0.5648740364428991,0.8804249262075647
31346,0.09698927869941111,0.43727427064811814
31347,0.11287481660265633,0.38483307183480003
31348,0.5996385957601247,0.8283573161593726
31349,0.04610755825024551,0.1049364959033133
31350,0.5006949703139474,0.9024066507720979
31351,0.060934097142677494,0.7740218794609156
31352,0.025588157888295257,0.10945661722050827
31353,0.1010355877559278,0.22094833027199787
31354,0.06998177442912155,0.8279201920775646
31355,0.039014268357824906,0.8439112382123537
31356,0.15322828775596647,0.28129471759049957
31357,0.4032413019068793,0.5812177762139163
31358,0.047592560855828456,0.1550949798022665
31359,0.03976638227797388,0.1742175801143851
31360,0.05325957204537813,0.16173203888562113
31361,0.1759343679396778,0.5999272821981217
31362,0.021543674073283173,0.37126893904043906
31363,0.7329294829006748,0.7539026310966178
31364,0.1944171698771166,0.4371955380753702
31365,0.7027966193029987,0.7040040910154052
31366,0.06920779087085849,0.09174315418383003
31367,0.06941655405459699,0.14235205071734175
31368,0.06432637368418183,0.48018753835465666
31369,0.5220204460902749,0.7623160670262105
31370,0.06109767089055484,0.1978689849012196
31371,0.05278416584496969,0.09530565409083526
31372,0.8621932708282519,0.813963455343459
31373,0.0233220544520973,0.6087476812187562
31374,0.07477264859442333,0.17008992739819678
31375,0.061025150039836155,0.7804196293728524
31376,0.05628072770175022,0.8619081527953696
31377,0.8786309476986712,0.9505500476835554
31378,0.10531674016169053,0.31641233491776977
31379,0.8051237234181247,0.8607297109610096
31380,0.4404896142597481,0.48133834519561886
31381,0.17629384254876274,0.08270134299515013
31382,0.16230348403437703,0.4752798394839499
31383,0.9415671973055579,0.9599430855752643
31384,0.8784387561147615,0.8692923469941434
31385,0.2971867801935008,0.8220737017379153
31386,0.2628900886867749,0.39414974353864746
31387,0.43489587325384205,0.7163560324632949
31388,0.8300736646642077,0.500947272110403
31389,0.02381219181304175,0.8710713606185788
31390,0.1058523782563669,0.6861839058801436
31391,0.8650990362580258,0.9704879241961977
31392,0.4979226726502454,0.802857701735911
31393,0.09537156871461923,0.11445515169402833
31394,0.45075985815637526,0.3625594496856456
31395,0.020405934848104792,0.05889848447430756
31396,0.5652743241515732,0.7485660756606455
31397,0.0717813902447062,0.3211583409737729
31398,0.2707796518783544,0.329681508539219
31399,0.8628087454887997,0.9493594981232022
31400,0.9312087489329288,0.9348614436983117
31401,0.055619106908410244,0.7648671286456004
31402,0.8301856403019207,0.9342037071045934
31403,0.3165589919013149,0.04126135821581589
31404,0.12562427099008194,0.0730607581243479
31405,0.07902096493610607,0.7011147213674028
31406,0.0804297236178332,0.572598330571388
31407,0.7268813846563735,0.4433843593026313
31408,0.07778950708366235,0.1586632055705291
31409,0.042651886722775555,0.07553571801002348
31410,0.20484342763649652,0.511188240412241
31411,0.16825853311320949,0.2102692738759526
31412,0.5487294315589474,0.7948840470601786
31413,0.27005049489970573,0.19921732738097428
31414,0.10413854654982228,0.11558940664338058
31415,0.04169051126635835,0.2539565987084804
31416,0.07329369272591017,0.7009441468154642
31417,0.5388395720108078,0.9109433221839836
31418,0.017159574239445245,0.0807621792832395
31419,0.7922417272441975,0.9245294339089255
31420,0.011570744926744434,0.0539619753497981
31421,0.0550837729229105,0.23383813769774683
31422,0.07495795297104635,0.08737574857461558
31423,0.7802611292757897,0.9462079078455514
31424,0.1217301738388281,0.6299244169329767
31425,0.1851829203820503,0.27830297124362613
31426,0.28295181541242675,0.8890065593656935
31427,0.1276702816413319,0.5609862620819077
31428,0.11882824048900908,0.8223114506482909
31429,0.1299265057169908,0.8404521403976777
31430,0.2702561811360726,0.7329130313074691
31431,0.07254018575271409,0.08500035978924798
31432,0.024642806292734167,0.03687503305628279
31433,0.6840225126626459,0.8731632481952485
31434,0.5037570986424963,0.4344925450608494
31435,0.020817460739076785,0.1302197212203877
31436,0.21514833317800114,0.5505970970088072
31437,0.6912707251071609,0.8280681152428022
31438,0.12447704403603985,0.18036892243536684
31439,0.8500000963531844,0.9159947108453078
31440,0.12442282179620907,0.7660305159988834
31441,0.5849375636784853,0.6420038502482068
31442,0.8823431837163809,0.870759358371544
31443,0.014894726267682288,0.06678898708609948
31444,0.03359415451796487,0.18069430847413065
31445,0.1259068300688358,0.18216368600434105
31446,0.6364050703437467,0.9009001815300611
31447,0.3050965176281871,0.6322361203552338
31448,0.9261266869109698,0.9714476994581422
31449,0.0831010513411194,0.093129432910248
31450,0.11751073805172485,0.8710558401707703
31451,0.31547209663440323,0.7426632505107124
31452,0.15163214814110457,0.1203536909135798
31453,0.0847373137704504,0.2654096841247668
31454,0.8694867604206016,0.920445937478919
31455,0.10801266689613306,0.9202536442382715
31456,0.1202287436832587,0.46032047937524984
31457,0.04914632368222634,0.17409092027593498
31458,0.38266617492846133,0.6188375643758344
31459,0.1623378327331936,0.11283402176829394
31460,0.05954312991180762,0.11737218203015742
31461,0.025441830629879158,0.45615749434822134
31462,0.027813827362172423,0.8927688074726996
31463,0.01738256251495983,0.767323362040877
31464,0.029444867314392893,0.3199684639536373
31465,0.7967353988483402,0.9191833000198073
31466,0.019904009663859423,0.12190177595205166
31467,0.4823666545906513,0.9555499502438162
31468,0.1495896256358864,0.43077403064058817
31469,0.5373263824264962,0.39421156950133346
31470,0.05556232898825151,0.8859110954106992
31471,0.20659939194384486,0.8082306013699214
31472,0.6348476778334128,0.8690234248537125
31473,0.5743883419214054,0.7114717131833277
31474,0.5635630774116948,0.765147365098847
31475,0.6112059586485842,0.7746335242594161
31476,0.02453326160011993,0.13297047463051576
31477,0.061857644678627643,0.08613941890760844
31478,0.06322299804566459,0.19253919104581393
31479,0.5555109408923794,0.9525231441441784
31480,0.06600885550695168,0.1537710835921674
31481,0.17244493837233274,0.5365116642096233
31482,0.33442557134527,0.920020148718582
31483,0.15442553617250332,0.1522125625473047
31484,0.016360152016077375,0.014047139931753938
31485,0.011056592076906464,0.039289961327126255
31486,0.155592236419575,0.7332334283932123
31487,0.6891920229310882,0.8479554460189723
31488,0.056414434219682695,0.22777837175469665
31489,0.7708383104984597,0.8556016236361901
31490,0.8011678438952267,0.909153757168766
31491,0.2899210915843305,0.760888311892038
31492,0.31744507698304825,0.3923307656155929
31493,0.01633552793140351,0.11573364986578612
31494,0.09952190517002203,0.20958998885097843
31495,0.0721025237669645,0.5752414573225219
31496,0.1866807607745627,0.7699684631140631
31497,0.05431499362803449,0.09982561469889893
31498,0.05216604794568447,0.24154782162694458
31499,0.06860164092762332,0.5159738875217083
31500,0.8678342503504527,0.9750317825729757
31501,0.02518362574074807,0.6611490849378346
31502,0.04175052475551578,0.24809184048964905
31503,0.10621219598245976,0.13569689890462136
31504,0.5207147004129805,0.6775335954239636
31505,0.836506937351807,0.9296018290315133
31506,0.4451769869544912,0.29652058103390494
31507,0.11821815434995177,0.8229336435571074
31508,0.38476234265032655,0.7601759414661461
31509,0.07525681707932307,0.9019561250290798
31510,0.2033584543638347,0.8063810871297898
31511,0.09596866557869645,0.45857312281674273
31512,0.18853836274011207,0.22414293105770494
31513,0.25922319249001924,0.36975926657823044
31514,0.8448727482273822,0.8907409229812505
31515,0.05979644254397968,0.13127542954185573
31516,0.03493234146557125,0.13948974842138975
31517,0.14673560665469912,0.4468503157493362
31518,0.06996513990199278,0.7816949019713696
31519,0.04188457707486608,0.589242386380927
31520,0.02522017390420813,0.6031398457411301
31521,0.07905619679186435,0.921430105266858
31522,0.8630624234213906,0.9120985125393974
31523,0.0918846412493563,0.3875497604197543
31524,0.07885057795775118,0.07763319827254493
31525,0.7042950296947358,0.8956227125899195
31526,0.26450077350340734,0.9130731421547381
31527,0.04743491789004868,0.6560812854318762
31528,0.08249778483713088,0.5724911940705186
31529,0.1644419534527717,0.5535356826243574
31530,0.05459448873996606,0.16048328357918604
31531,0.14750257627759936,0.35203192141009926
31532,0.02118531124207058,0.10573183275055506
31533,0.9149210431652245,0.9201133307634529
31534,0.10390231251825936,0.10027432920962595
31535,0.4225440083986682,0.6132416732791452
31536,0.09474779322554457,0.8570472042437665
31537,0.023851113200571525,0.1859517839124099
31538,0.026804009616804597,0.1788485252818488
31539,0.8485268721457436,0.852715331954544
31540,0.02844382946252467,0.5880794096622975
31541,0.06625132301272978,0.36605566200011824
31542,0.1281896176272435,0.4477332037217791
31543,0.3346702824675449,0.318052958803538
31544,0.6295890908807399,0.8135293840291429
31545,0.022263726830020134,0.4282397222361182
31546,0.053572260771343444,0.062001654908768855
31547,0.8706515301558243,0.9126711666795182
31548,0.15354096463285288,0.37614760602374914
31549,0.08696341356206484,0.8007134009568564
31550,0.06945433311947134,0.1624056844079509
31551,0.5465351170021834,0.6492761612994058
31552,0.051190918450076735,0.9529710081395438
31553,0.3318678016442283,0.5177036946978015
31554,0.08050554267357851,0.06868394163853057
31555,0.6087378388194723,0.7992977729500573
31556,0.4510368138476924,0.5172869250208404
31557,0.020139621125952533,0.05222462758424953
31558,0.1602502262855645,0.14335460635868974
31559,0.13082137788300174,0.732492181597366
31560,0.7764893205883252,0.8878947659344079
31561,0.048718448240878995,0.08301435863110071
31562,0.014421825886753538,0.010603538131498587
31563,0.026154182209050872,0.09556914776035058
31564,0.25453162512056127,0.7504855156187574
31565,0.2603853793089485,0.906937434642536
31566,0.4069011259832839,0.3182233297885526
31567,0.08052276298492658,0.10864749254063402
31568,0.07723692568958009,0.8881405926343955
31569,0.012389122580362347,0.07803496888213829
31570,0.7730037812365687,0.9242395262477586
31571,0.10961015975360175,0.39373966290274953
31572,0.04647764587059806,0.1671883311611877
31573,0.2783777744122879,0.15891863239787454
31574,0.09547926442280548,0.6119748343079919
31575,0.18774457999740554,0.474391557777808
31576,0.15267488894089934,0.7915569840030893
31577,0.07563205378581458,0.4136189101529839
31578,0.27296510543533314,0.9035119354089276
31579,0.046306483154577374,0.1871169705112954
31580,0.27731145067459023,0.8547735026221372
31581,0.6450330404131266,0.9294975977439914
31582,0.142937676815842,0.3959832350926341
31583,0.10349417067149731,0.8307314121733097
31584,0.2501113203301097,0.400996569571938
31585,0.06256876768651433,0.1867615526841315
31586,0.015343258158553927,0.1176773596769229
31587,0.12627974095323405,0.39838970053297684
31588,0.17454630604178417,0.4277189611497403
31589,0.07388351778537534,0.11320898249136266
31590,0.5364788621165031,0.11334490181153171
31591,0.07677005412613111,0.3101859693605847
31592,0.08763594899516905,0.09805083570753453
31593,0.0511933890583305,0.3844917214613476
31594,0.06652946362547742,0.5490107717617153
31595,0.06936389852291314,0.21800553429032354
31596,0.40186331775920103,0.7254423220940139
31597,0.15079766051838905,0.74293889262671
31598,0.8315097551815643,0.772680785996218
31599,0.3725055303328465,0.9103727208587209
31600,0.24727942382587262,0.7754800095808866
31601,0.06369947300188332,0.785159785766774
31602,0.06361703507297092,0.08537001824468919
31603,0.07171647579896766,0.5010632487927339
31604,0.02842983960004106,0.4828332789657384
31605,0.06860765351600241,0.0512046089013239
31606,0.0310400780668403,0.19442439273894613
31607,0.34166465555930736,0.4491657164059181
31608,0.0484305587912163,0.213365219086387
31609,0.1152396881220651,0.3151558648519393
31610,0.020954381017635842,0.08622717931692006
31611,0.08223881514204787,0.40420734413621345
31612,0.28002521903320504,0.19008233465605023
31613,0.038587546247818356,0.021836640609678586
31614,0.04942412791960861,0.08743280688781283
31615,0.1078312574220805,0.2350150818904806
31616,0.02854406954224416,0.3491685407368085
31617,0.22511871401747038,0.8685567465060351
31618,0.3572312325266465,0.5702339785538205
31619,0.2883685317830948,0.5059123656377998
31620,0.08293012809054949,0.1251960758888206
31621,0.013397264651266609,0.04196149095869798
31622,0.778603787845944,0.8592619307221394
31623,0.040966504931465066,0.1592102028757749
31624,0.03484347709836036,0.03299059284412643
31625,0.10032530419304762,0.862175428185809
31626,0.271629247034194,0.7842060575397378
31627,0.06571240145012043,0.09835651518466354
31628,0.14413371267913286,0.8021466347506991
31629,0.4127694212656157,0.3455945760475056
31630,0.04228499178556355,0.9161442481910961
31631,0.3722866572423884,0.3143073830754942
31632,0.37101997990097463,0.28667404069485736
31633,0.08983863339612866,0.10138062778313321
31634,0.0687384080150358,0.5284157316883787
31635,0.3095679055345273,0.21878393261905246
31636,0.8061925823253886,0.6477259405920631
31637,0.22759401158307951,0.3315566204079969
31638,0.4423958866573681,0.8790909016676166
31639,0.8917388840541731,0.9564161744027865
31640,0.032104148193886024,0.20580792857336686
31641,0.884858999708465,0.9569645823811115
31642,0.22163305802264233,0.775704891211044
31643,0.3381064658469108,0.29601074000145056
31644,0.13001420092199562,0.7646984184094787
31645,0.031168535934510706,0.0907265143056588
31646,0.12657765830838344,0.8053692517657399
31647,0.47358304164054493,0.8694992068051486
31648,0.25009715046012043,0.7337644356852718
31649,0.2892718468879602,0.8879952302784135
31650,0.3429497253508287,0.19186741567164636
31651,0.40562649881510826,0.8070288976038473
31652,0.8954906729408943,0.6925834385395852
31653,0.07849075834418173,0.17452837730575052
31654,0.02669125980408326,0.03392799938243681
31655,0.05182063763330893,0.11097344745517844
31656,0.20703698267342138,0.7648667218800501
31657,0.1750958043885671,0.39391253038812674
31658,0.03831154269102658,0.21716146801367453
31659,0.0625357232151568,0.8185693496110422
31660,0.8882969873450268,0.9518920688292833
31661,0.569932572831284,0.9282156356511923
31662,0.11193873416446046,0.08127717892627988
31663,0.7579644691492207,0.6946007044089862
31664,0.7048922700649564,0.9272949049312632
31665,0.04403311716742978,0.9067303956218272
31666,0.2996501423050423,0.6991869998294719
31667,0.16782199624610783,0.2381716235200922
31668,0.07436440648325907,0.12744637370625048
31669,0.06502614653833359,0.2178484344883269
31670,0.5956220286539291,0.9437614827187765
31671,0.03441736612213676,0.30067717843290775
31672,0.1045068351932225,0.26678317701737875
31673,0.3297354832633366,0.6897070111470412
31674,0.31024972590830086,0.6245718299337798
31675,0.7061513887455485,0.7027913577142136
31676,0.02725119178591082,0.27649745314829927
31677,0.056106859391123115,0.3778835611789877
31678,0.8216758975089319,0.8754149130116268
31679,0.3064093889097192,0.847702024645025
31680,0.02615169087987799,0.8992331454389839
31681,0.04429534923149159,0.1071239663736175
31682,0.036862678812876526,0.7096961834911744
31683,0.03631215150782814,0.10339671115050642
31684,0.02885407329552584,0.10844604922007374
31685,0.41388684544218873,0.5669334125545841
31686,0.29536572639257447,0.053003422656995966
31687,0.04032129560897611,0.46136761173534485
31688,0.046991176574450115,0.08796726704908472
31689,0.09672431543280097,0.8856918658393317
31690,0.22043943012963105,0.5263459568035929
31691,0.041435414831409834,0.5867973419047151
31692,0.03811321579342483,0.3865404938825625
31693,0.05683220938051118,0.1674555607635748
31694,0.13410510992256172,0.7998471227337635
31695,0.457097996526133,0.46283944967376367
31696,0.16098058582352134,0.2852638829112632
31697,0.2558651289256777,0.6906398993927448
31698,0.1328425639754275,0.07664180990514535
31699,0.1705756838955563,0.8165256861077881
31700,0.22999983230994825,0.5399477089689265
31701,0.2183325109377339,0.9303620070417561
31702,0.014599939639641199,0.9100821890864988
31703,0.018852912687624526,0.05914475070223191
31704,0.8633352313047336,0.7847252514053689
31705,0.6171000661538456,0.7119830807607009
31706,0.20014763019671988,0.8759128554048126
31707,0.2064515054157582,0.6390017969372468
31708,0.31465176036626585,0.6792089704279847
31709,0.8974495981310338,0.8271276621448301
31710,0.211824283506582,0.631021414170924
31711,0.2265516923432911,0.466263861654433
31712,0.25142334937975497,0.7330068084235656
31713,0.030800234895805488,0.12127929181244335
31714,0.15377247321700493,0.5591479317532274
31715,0.7553814926366216,0.8626181798150531
31716,0.028376159860820514,0.15636982492790916
31717,0.36905451992209787,0.7745199120558592
31718,0.0930740207632006,0.2337807651827736
31719,0.2100347790053198,0.42048323716866864
31720,0.07654940990838377,0.8727894562540413
31721,0.03833109046771054,0.07428826531693158
31722,0.09224184895367929,0.8485645209279422
31723,0.30657645593645594,0.2462947193381884
31724,0.3172743666783979,0.4857617186933743
31725,0.01910707965846089,0.04167741732360856
31726,0.022752547732992543,0.09180038686357753
31727,0.2029484082395492,0.5424278154549967
31728,0.01721615627541089,0.8271981417267579
31729,0.40599166395883873,0.33699791181958677
31730,0.6699961194915458,0.9569560331441705
31731,0.023395148335982673,0.1780758112827908
31732,0.19323886712790356,0.31672761961622536
31733,0.11663565592308005,0.4427400757627058
31734,0.15031115919115134,0.4053343508143097
31735,0.1176060893805732,0.574227462915107
31736,0.02102741411823865,0.2769124476172656
31737,0.3187727607113645,0.19786910360477467
31738,0.08373195387849014,0.2823147488516453
31739,0.08453086504441182,0.9131153556106297
31740,0.1702378378420532,0.5325126320383721
31741,0.13274679613627446,0.18749760353422804
31742,0.06297582625893114,0.6628008461771753
31743,0.08596208229835753,0.329847143444741
31744,0.3974143722334316,0.6050949761569079
31745,0.06795532171952837,0.12017002236669373
31746,0.14575026966375057,0.28308799256672196
31747,0.06234286623842592,0.2952648356822777
31748,0.04918738646705731,0.1408355451597556
31749,0.11298903607210216,0.9389777997498232
31750,0.08086518808913175,0.5118684157040586
31751,0.056061462021150824,0.07239866506925322
31752,0.03438515131228627,0.1276349799000183
31753,0.04530143413020004,0.8849037683637764
31754,0.23110270565734514,0.8044660280256318
31755,0.028297012502385185,0.09284734026558271
31756,0.7430791755399168,0.9367105407303351
31757,0.36122137742493404,0.8615069375301884
31758,0.8941514234760612,0.8881809465383634
31759,0.07461972958427443,0.16005403825726183
31760,0.4417463699764363,0.4820521200885755
31761,0.10000580598412656,0.37003503090617795
31762,0.08387612014925161,0.29920058278748496
31763,0.8625823651231488,0.7063233565153576
31764,0.08789613538845517,0.3158281489697702
31765,0.48915719266818775,0.7179874797175181
31766,0.24448602344492779,0.2904306795054215
31767,0.11794540497836781,0.904465484486079
31768,0.039579522155796874,0.06902309966521697
31769,0.03658734358796902,0.07029237421876508
31770,0.24472151308213605,0.6073299633416746
31771,0.39881386054358087,0.5015919436359143
31772,0.08677425033769988,0.7022430122509433
31773,0.020006918687286303,0.5344069692128183
31774,0.035775117787101414,0.2017202001906923
31775,0.20809688988879707,0.947492974652023
31776,0.32690258149200935,0.7142817488156078
31777,0.11405572230635393,0.28852288720187563
31778,0.029141793138716426,0.14749712450099778
31779,0.0459283690704088,0.060294553360570956
31780,0.03867644190903763,0.4850727856321635
31781,0.03212577124132105,0.052439022760142236
31782,0.042353540942197954,0.5382183267134774
31783,0.1508842579209052,0.38931705485899964
31784,0.03316813117442837,0.19380295118017138
31785,0.08883322788165396,0.15365028344198217
31786,0.08316366523906114,0.03651474375264827
31787,0.07407797903434547,0.22033971864462668
31788,0.3945579313042895,0.6068733196223038
31789,0.1123475849208409,0.55814351666543
31790,0.08136524741210971,0.17217805990080734
31791,0.037745374996077836,0.10499125492538179
31792,0.12465866395239034,0.44928761191634453
31793,0.0252785193248171,0.42566866887911303
31794,0.05001159785124864,0.7026976843606867
31795,0.06757720789564882,0.10479934792945662
31796,0.12682875203859012,0.1862165731742562
31797,0.08511845888932189,0.502729903695173
31798,0.1283590939603437,0.6591629686023287
31799,0.010810229350212084,0.04210012790630445
31800,0.15040127839225614,0.21936076229404416
31801,0.7769920658162616,0.8505112005643611
31802,0.5437793709446882,0.8967095626271934
31803,0.07676376896018136,0.8869051737666444
31804,0.048304898433066415,0.1504447551681475
31805,0.1409428645131358,0.19972354305777754
31806,0.062460582421162286,0.09690223849731128
31807,0.7879033854400945,0.7924717330353084
31808,0.02386614324322017,0.848289759039424
31809,0.5096093989669306,0.30350882819546643
31810,0.014951065282440399,0.0928574495130772
31811,0.7602731221250631,0.09674524909648867
31812,0.23388821265676413,0.9713432153882781
31813,0.07328561986873766,0.7261626687857655
31814,0.1454118521865352,0.4734907970346867
31815,0.39778137720506074,0.6120497973894864
31816,0.07611636718472423,0.7276552625376369
31817,0.1345710359819775,0.1667441444583407
31818,0.7651673666359714,0.8826807683556579
31819,0.07843986482212892,0.2250624637635918
31820,0.20842965128710247,0.17347844974783422
31821,0.19930310668281526,0.2531682709608915
31822,0.4334033791313553,0.8818783183012057
31823,0.2425688617300082,0.7660129975728622
31824,0.30520830551163347,0.9219690165710883
31825,0.24291620688243606,0.27736845225230355
31826,0.12182852809132334,0.5813965310891402
31827,0.6245340409900166,0.31021520685787346
31828,0.4990281546564551,0.5878553464641575
31829,0.046418954506350224,0.08953398467695448
